timestamp,segment,total_vehicles,light_vehicles,heavy_vehicles,hour,day_of_week,day_name,is_weekend,month
2024-06-06 14:00:00,A1_Nord,1928,1541,387,14,3,Thursday,False,6
2024-06-06 15:00:00,A1_Nord,1819,1444,375,15,3,Thursday,False,6
2024-06-06 16:00:00,A1_Nord,2050,1613,437,16,3,Thursday,False,6
2024-06-06 17:00:00,A1_Nord,2566,2001,565,17,3,Thursday,False,6
2024-06-06 18:00:00,A1_Nord,2666,2036,630,18,3,Thursday,False,6
2024-06-06 19:00:00,A1_Nord,2645,2104,541,19,3,Thursday,False,6
2024-06-06 20:00:00,A1_Nord,1550,1210,340,20,3,Thursday,False,6
2024-06-06 21:00:00,A1_Nord,1789,1424,365,21,3,Thursday,False,6
2024-06-06 22:00:00,A1_Nord,615,476,139,22,3,Thursday,False,6
2024-06-06 23:00:00,A1_Nord,560,429,131,23,3,Thursday,False,6
2024-06-07 00:00:00,A1_Nord,591,467,124,0,4,Friday,False,6
2024-06-07 01:00:00,A1_Nord,514,397,117,1,4,Friday,False,6
2024-06-07 02:00:00,A1_Nord,579,451,128,2,4,Friday,False,6
2024-06-07 03:00:00,A1_Nord,523,405,118,3,4,Friday,False,6
2024-06-07 04:00:00,A1_Nord,527,412,115,4,4,Friday,False,6
2024-06-07 05:00:00,A1_Nord,626,493,133,5,4,Friday,False,6
2024-06-07 06:00:00,A1_Nord,1635,1295,340,6,4,Friday,False,6
2024-06-07 07:00:00,A1_Nord,3231,2512,719,7,4,Friday,False,6
2024-06-07 08:00:00,A1_Nord,2962,2327,635,8,4,Friday,False,6
2024-06-07 09:00:00,A1_Nord,3109,2455,654,9,4,Friday,False,6
2024-06-07 10:00:00,A1_Nord,1916,1510,406,10,4,Friday,False,6
2024-06-07 11:00:00,A1_Nord,1736,1367,369,11,4,Friday,False,6
2024-06-07 12:00:00,A1_Nord,1814,1416,398,12,4,Friday,False,6
2024-06-07 13:00:00,A1_Nord,1906,1565,341,13,4,Friday,False,6
2024-06-07 14:00:00,A1_Nord,1749,1372,377,14,4,Friday,False,6
2024-06-07 15:00:00,A1_Nord,2096,1660,436,15,4,Friday,False,6
2024-06-07 16:00:00,A1_Nord,1895,1447,448,16,4,Friday,False,6
2024-06-07 17:00:00,A1_Nord,2511,1948,563,17,4,Friday,False,6
2024-06-07 18:00:00,A1_Nord,2626,2063,563,18,4,Friday,False,6
2024-06-07 19:00:00,A1_Nord,2625,2069,556,19,4,Friday,False,6
2024-06-07 20:00:00,A1_Nord,2278,1756,522,20,4,Friday,False,6
2024-06-07 21:00:00,A1_Nord,2035,1577,458,21,4,Friday,False,6
2024-06-07 22:00:00,A1_Nord,489,380,109,22,4,Friday,False,6
2024-06-07 23:00:00,A1_Nord,609,481,128,23,4,Friday,False,6
2024-06-08 00:00:00,A1_Nord,332,257,75,0,5,Saturday,True,6
2024-06-08 01:00:00,A1_Nord,353,277,76,1,5,Saturday,True,6
2024-06-08 02:00:00,A1_Nord,281,221,60,2,5,Saturday,True,6
2024-06-08 03:00:00,A1_Nord,343,275,68,3,5,Saturday,True,6
2024-06-08 04:00:00,A1_Nord,257,201,56,4,5,Saturday,True,6
2024-06-08 05:00:00,A1_Nord,297,232,65,5,5,Saturday,True,6
2024-06-08 06:00:00,A1_Nord,1105,869,236,6,5,Saturday,True,6
2024-06-08 07:00:00,A1_Nord,1397,1059,338,7,5,Saturday,True,6
2024-06-08 08:00:00,A1_Nord,1512,1197,315,8,5,Saturday,True,6
2024-06-08 09:00:00,A1_Nord,1788,1403,385,9,5,Saturday,True,6
2024-06-08 10:00:00,A1_Nord,1022,792,230,10,5,Saturday,True,6
2024-06-08 11:00:00,A1_Nord,1116,875,241,11,5,Saturday,True,6
2024-06-08 12:00:00,A1_Nord,1152,926,226,12,5,Saturday,True,6
2024-06-08 13:00:00,A1_Nord,1089,860,229,13,5,Saturday,True,6
2024-06-08 14:00:00,A1_Nord,1140,888,252,14,5,Saturday,True,6
2024-06-08 15:00:00,A1_Nord,972,752,220,15,5,Saturday,True,6
2024-06-08 16:00:00,A1_Nord,1100,851,249,16,5,Saturday,True,6
2024-06-08 17:00:00,A1_Nord,1414,1111,303,17,5,Saturday,True,6
2024-06-08 18:00:00,A1_Nord,1540,1202,338,18,5,Saturday,True,6
2024-06-08 19:00:00,A1_Nord,1633,1310,323,19,5,Saturday,True,6
2024-06-08 20:00:00,A1_Nord,1054,826,228,20,5,Saturday,True,6
2024-06-08 21:00:00,A1_Nord,958,756,202,21,5,Saturday,True,6
2024-06-08 22:00:00,A1_Nord,302,248,54,22,5,Saturday,True,6
2024-06-08 23:00:00,A1_Nord,290,229,61,23,5,Saturday,True,6
2024-06-09 00:00:00,A1_Nord,320,253,67,0,6,Sunday,True,6
2024-06-09 01:00:00,A1_Nord,302,231,71,1,6,Sunday,True,6
2024-06-09 02:00:00,A1_Nord,332,256,76,2,6,Sunday,True,6
2024-06-09 03:00:00,A1_Nord,295,229,66,3,6,Sunday,True,6
2024-06-09 04:00:00,A1_Nord,301,236,65,4,6,Sunday,True,6
2024-06-09 05:00:00,A1_Nord,317,250,67,5,6,Sunday,True,6
2024-06-09 06:00:00,A1_Nord,1148,898,250,6,6,Sunday,True,6
2024-06-09 07:00:00,A1_Nord,1722,1316,406,7,6,Sunday,True,6
2024-06-09 08:00:00,A1_Nord,1776,1413,363,8,6,Sunday,True,6
2024-06-09 09:00:00,A1_Nord,1699,1310,389,9,6,Sunday,True,6
2024-06-09 10:00:00,A1_Nord,1099,871,228,10,6,Sunday,True,6
2024-06-09 11:00:00,A1_Nord,971,747,224,11,6,Sunday,True,6
2024-06-09 12:00:00,A1_Nord,963,755,208,12,6,Sunday,True,6
2024-06-09 13:00:00,A1_Nord,1155,902,253,13,6,Sunday,True,6
2024-06-09 14:00:00,A1_Nord,966,763,203,14,6,Sunday,True,6
2024-06-09 15:00:00,A1_Nord,1053,837,216,15,6,Sunday,True,6
2024-06-09 16:00:00,A1_Nord,1005,781,224,16,6,Sunday,True,6
2024-06-09 17:00:00,A1_Nord,1698,1312,386,17,6,Sunday,True,6
2024-06-09 18:00:00,A1_Nord,1450,1113,337,18,6,Sunday,True,6
2024-06-09 19:00:00,A1_Nord,1501,1192,309,19,6,Sunday,True,6
2024-06-09 20:00:00,A1_Nord,1011,773,238,20,6,Sunday,True,6
2024-06-09 21:00:00,A1_Nord,1039,811,228,21,6,Sunday,True,6
2024-06-09 22:00:00,A1_Nord,348,277,71,22,6,Sunday,True,6
2024-06-09 23:00:00,A1_Nord,276,221,55,23,6,Sunday,True,6
2024-06-10 00:00:00,A1_Nord,575,448,127,0,0,Monday,False,6
2024-06-10 01:00:00,A1_Nord,627,488,139,1,0,Monday,False,6
2024-06-10 02:00:00,A1_Nord,540,422,118,2,0,Monday,False,6
2024-06-10 03:00:00,A1_Nord,563,450,113,3,0,Monday,False,6
2024-06-10 04:00:00,A1_Nord,679,526,153,4,0,Monday,False,6
2024-06-10 05:00:00,A1_Nord,568,440,128,5,0,Monday,False,6
2024-06-10 06:00:00,A1_Nord,1967,1538,429,6,0,Monday,False,6
2024-06-10 07:00:00,A1_Nord,2829,2188,641,7,0,Monday,False,6
2024-06-10 08:00:00,A1_Nord,3071,2423,648,8,0,Monday,False,6
2024-06-10 09:00:00,A1_Nord,3317,2577,740,9,0,Monday,False,6
2024-06-10 10:00:00,A1_Nord,1970,1507,463,10,0,Monday,False,6
2024-06-10 11:00:00,A1_Nord,1865,1449,416,11,0,Monday,False,6
2024-06-10 12:00:00,A1_Nord,1982,1562,420,12,0,Monday,False,6
2024-06-10 13:00:00,A1_Nord,1870,1457,413,13,0,Monday,False,6
2024-06-10 14:00:00,A1_Nord,1719,1297,422,14,0,Monday,False,6
2024-06-10 15:00:00,A1_Nord,1652,1313,339,15,0,Monday,False,6
2024-06-10 16:00:00,A1_Nord,2057,1589,468,16,0,Monday,False,6
2024-06-10 17:00:00,A1_Nord,2564,1983,581,17,0,Monday,False,6
2024-06-10 18:00:00,A1_Nord,3121,2436,685,18,0,Monday,False,6
2024-06-10 19:00:00,A1_Nord,3374,2696,678,19,0,Monday,False,6
2024-06-10 20:00:00,A1_Nord,1965,1508,457,20,0,Monday,False,6
2024-06-10 21:00:00,A1_Nord,1994,1560,434,21,0,Monday,False,6
2024-06-10 22:00:00,A1_Nord,545,423,122,22,0,Monday,False,6
2024-06-10 23:00:00,A1_Nord,595,461,134,23,0,Monday,False,6
2024-06-11 00:00:00,A1_Nord,604,478,126,0,1,Tuesday,False,6
2024-06-11 01:00:00,A1_Nord,547,433,114,1,1,Tuesday,False,6
2024-06-11 02:00:00,A1_Nord,540,416,124,2,1,Tuesday,False,6
2024-06-11 03:00:00,A1_Nord,562,423,139,3,1,Tuesday,False,6
2024-06-11 04:00:00,A1_Nord,566,442,124,4,1,Tuesday,False,6
2024-06-11 05:00:00,A1_Nord,562,443,119,5,1,Tuesday,False,6
2024-06-11 06:00:00,A1_Nord,1850,1421,429,6,1,Tuesday,False,6
2024-06-11 07:00:00,A1_Nord,3001,2367,634,7,1,Tuesday,False,6
2024-06-11 08:00:00,A1_Nord,2754,2162,592,8,1,Tuesday,False,6
2024-06-11 09:00:00,A1_Nord,2992,2295,697,9,1,Tuesday,False,6
2024-06-11 10:00:00,A1_Nord,1659,1300,359,10,1,Tuesday,False,6
2024-06-11 11:00:00,A1_Nord,1880,1505,375,11,1,Tuesday,False,6
2024-06-11 12:00:00,A1_Nord,1735,1367,368,12,1,Tuesday,False,6
2024-06-11 13:00:00,A1_Nord,1740,1354,386,13,1,Tuesday,False,6
2024-06-11 14:00:00,A1_Nord,1835,1443,392,14,1,Tuesday,False,6
2024-06-11 15:00:00,A1_Nord,1922,1463,459,15,1,Tuesday,False,6
2024-06-11 16:00:00,A1_Nord,2103,1685,418,16,1,Tuesday,False,6
2024-06-11 17:00:00,A1_Nord,2917,2281,636,17,1,Tuesday,False,6
2024-06-11 18:00:00,A1_Nord,2823,2215,608,18,1,Tuesday,False,6
2024-06-11 19:00:00,A1_Nord,2815,2192,623,19,1,Tuesday,False,6
2024-06-11 20:00:00,A1_Nord,1773,1401,372,20,1,Tuesday,False,6
2024-06-11 21:00:00,A1_Nord,1792,1394,398,21,1,Tuesday,False,6
2024-06-11 22:00:00,A1_Nord,584,451,133,22,1,Tuesday,False,6
2024-06-11 23:00:00,A1_Nord,535,416,119,23,1,Tuesday,False,6
2024-06-12 00:00:00,A1_Nord,599,460,139,0,2,Wednesday,False,6
2024-06-12 01:00:00,A1_Nord,554,434,120,1,2,Wednesday,False,6
2024-06-12 02:00:00,A1_Nord,565,448,117,2,2,Wednesday,False,6
2024-06-12 03:00:00,A1_Nord,548,423,125,3,2,Wednesday,False,6
2024-06-12 04:00:00,A1_Nord,585,459,126,4,2,Wednesday,False,6
2024-06-12 05:00:00,A1_Nord,566,447,119,5,2,Wednesday,False,6
2024-06-12 06:00:00,A1_Nord,1960,1531,429,6,2,Wednesday,False,6
2024-06-12 07:00:00,A1_Nord,2904,2277,627,7,2,Wednesday,False,6
2024-06-12 08:00:00,A1_Nord,2955,2320,635,8,2,Wednesday,False,6
2024-06-12 09:00:00,A1_Nord,3126,2452,674,9,2,Wednesday,False,6
2024-06-12 10:00:00,A1_Nord,2092,1599,493,10,2,Wednesday,False,6
2024-06-12 11:00:00,A1_Nord,1723,1343,380,11,2,Wednesday,False,6
2024-06-12 12:00:00,A1_Nord,1759,1379,380,12,2,Wednesday,False,6
2024-06-12 13:00:00,A1_Nord,2153,1687,466,13,2,Wednesday,False,6
2024-06-12 14:00:00,A1_Nord,1909,1478,431,14,2,Wednesday,False,6
2024-06-12 15:00:00,A1_Nord,1707,1348,359,15,2,Wednesday,False,6
2024-06-12 16:00:00,A1_Nord,1677,1325,352,16,2,Wednesday,False,6
2024-06-12 17:00:00,A1_Nord,2149,1664,485,17,2,Wednesday,False,6
2024-06-12 18:00:00,A1_Nord,3242,2524,718,18,2,Wednesday,False,6
2024-06-12 19:00:00,A1_Nord,2469,1944,525,19,2,Wednesday,False,6
2024-06-12 20:00:00,A1_Nord,1788,1415,373,20,2,Wednesday,False,6
2024-06-12 21:00:00,A1_Nord,1984,1530,454,21,2,Wednesday,False,6
2024-06-12 22:00:00,A1_Nord,505,390,115,22,2,Wednesday,False,6
2024-06-12 23:00:00,A1_Nord,624,474,150,23,2,Wednesday,False,6
2024-06-13 00:00:00,A1_Nord,683,540,143,0,3,Thursday,False,6
2024-06-13 01:00:00,A1_Nord,681,534,147,1,3,Thursday,False,6
2024-06-13 02:00:00,A1_Nord,529,411,118,2,3,Thursday,False,6
2024-06-13 03:00:00,A1_Nord,530,412,118,3,3,Thursday,False,6
2024-06-13 04:00:00,A1_Nord,497,389,108,4,3,Thursday,False,6
2024-06-13 05:00:00,A1_Nord,613,479,134,5,3,Thursday,False,6
2024-06-13 06:00:00,A1_Nord,1874,1452,422,6,3,Thursday,False,6
2024-06-13 07:00:00,A1_Nord,3243,2589,654,7,3,Thursday,False,6
2024-06-13 08:00:00,A1_Nord,3104,2431,673,8,3,Thursday,False,6
2024-06-13 09:00:00,A1_Nord,3004,2309,695,9,3,Thursday,False,6
2024-06-13 10:00:00,A1_Nord,1676,1326,350,10,3,Thursday,False,6
2024-06-13 11:00:00,A1_Nord,1566,1231,335,11,3,Thursday,False,6
2024-06-13 12:00:00,A1_Nord,2050,1602,448,12,3,Thursday,False,6
2024-06-13 13:00:00,A1_Nord,1654,1299,355,13,3,Thursday,False,6
2024-06-13 14:00:00,A1_Nord,1632,1294,338,14,3,Thursday,False,6
2024-06-13 15:00:00,A1_Nord,1911,1516,395,15,3,Thursday,False,6
2024-06-13 16:00:00,A1_Nord,2018,1576,442,16,3,Thursday,False,6
2024-06-13 17:00:00,A1_Nord,2799,2192,607,17,3,Thursday,False,6
2024-06-13 18:00:00,A1_Nord,2952,2278,674,18,3,Thursday,False,6
2024-06-13 19:00:00,A1_Nord,2854,2209,645,19,3,Thursday,False,6
2024-06-13 20:00:00,A1_Nord,1821,1410,411,20,3,Thursday,False,6
2024-06-13 21:00:00,A1_Nord,1803,1407,396,21,3,Thursday,False,6
2024-06-13 22:00:00,A1_Nord,543,427,116,22,3,Thursday,False,6
2024-06-13 23:00:00,A1_Nord,525,407,118,23,3,Thursday,False,6
2024-06-14 00:00:00,A1_Nord,613,471,142,0,4,Friday,False,6
2024-06-14 01:00:00,A1_Nord,499,383,116,1,4,Friday,False,6
2024-06-14 02:00:00,A1_Nord,541,419,122,2,4,Friday,False,6
2024-06-14 03:00:00,A1_Nord,514,401,113,3,4,Friday,False,6
2024-06-14 04:00:00,A1_Nord,569,454,115,4,4,Friday,False,6
2024-06-14 05:00:00,A1_Nord,582,446,136,5,4,Friday,False,6
2024-06-14 06:00:00,A1_Nord,1824,1396,428,6,4,Friday,False,6
2024-06-14 07:00:00,A1_Nord,2915,2247,668,7,4,Friday,False,6
2024-06-14 08:00:00,A1_Nord,2435,1835,600,8,4,Friday,False,6
2024-06-14 09:00:00,A1_Nord,3314,2596,718,9,4,Friday,False,6
2024-06-14 10:00:00,A1_Nord,1558,1211,347,10,4,Friday,False,6
2024-06-14 11:00:00,A1_Nord,1636,1269,367,11,4,Friday,False,6
2024-06-14 12:00:00,A1_Nord,1911,1511,400,12,4,Friday,False,6
2024-06-14 13:00:00,A1_Nord,2016,1555,461,13,4,Friday,False,6
2024-06-14 14:00:00,A1_Nord,1994,1556,438,14,4,Friday,False,6
2024-06-14 15:00:00,A1_Nord,1640,1262,378,15,4,Friday,False,6
2024-06-14 16:00:00,A1_Nord,1810,1440,370,16,4,Friday,False,6
2024-06-14 17:00:00,A1_Nord,3075,2328,747,17,4,Friday,False,6
2024-06-14 18:00:00,A1_Nord,2766,2092,674,18,4,Friday,False,6
2024-06-14 19:00:00,A1_Nord,2795,2192,603,19,4,Friday,False,6
2024-06-14 20:00:00,A1_Nord,1757,1339,418,20,4,Friday,False,6
2024-06-14 21:00:00,A1_Nord,1734,1339,395,21,4,Friday,False,6
2024-06-14 22:00:00,A1_Nord,530,417,113,22,4,Friday,False,6
2024-06-14 23:00:00,A1_Nord,600,471,129,23,4,Friday,False,6
2024-06-15 00:00:00,A1_Nord,294,226,68,0,5,Saturday,True,6
2024-06-15 01:00:00,A1_Nord,343,266,77,1,5,Saturday,True,6
2024-06-15 02:00:00,A1_Nord,288,227,61,2,5,Saturday,True,6
2024-06-15 03:00:00,A1_Nord,306,238,68,3,5,Saturday,True,6
2024-06-15 04:00:00,A1_Nord,280,217,63,4,5,Saturday,True,6
2024-06-15 05:00:00,A1_Nord,306,245,61,5,5,Saturday,True,6
2024-06-15 06:00:00,A1_Nord,940,739,201,6,5,Saturday,True,6
2024-06-15 07:00:00,A1_Nord,1616,1227,389,7,5,Saturday,True,6
2024-06-15 08:00:00,A1_Nord,1656,1307,349,8,5,Saturday,True,6
2024-06-15 09:00:00,A1_Nord,1654,1297,357,9,5,Saturday,True,6
2024-06-15 10:00:00,A1_Nord,1042,807,235,10,5,Saturday,True,6
2024-06-15 11:00:00,A1_Nord,1114,870,244,11,5,Saturday,True,6
2024-06-15 12:00:00,A1_Nord,1149,885,264,12,5,Saturday,True,6
2024-06-15 13:00:00,A1_Nord,958,724,234,13,5,Saturday,True,6
2024-06-15 14:00:00,A1_Nord,1042,823,219,14,5,Saturday,True,6
2024-06-15 15:00:00,A1_Nord,1150,871,279,15,5,Saturday,True,6
2024-06-15 16:00:00,A1_Nord,1013,796,217,16,5,Saturday,True,6
2024-06-15 17:00:00,A1_Nord,1503,1161,342,17,5,Saturday,True,6
2024-06-15 18:00:00,A1_Nord,1679,1300,379,18,5,Saturday,True,6
2024-06-15 19:00:00,A1_Nord,1536,1173,363,19,5,Saturday,True,6
2024-06-15 20:00:00,A1_Nord,990,761,229,20,5,Saturday,True,6
2024-06-15 21:00:00,A1_Nord,992,770,222,21,5,Saturday,True,6
2024-06-15 22:00:00,A1_Nord,302,236,66,22,5,Saturday,True,6
2024-06-15 23:00:00,A1_Nord,295,226,69,23,5,Saturday,True,6
2024-06-16 00:00:00,A1_Nord,286,226,60,0,6,Sunday,True,6
2024-06-16 01:00:00,A1_Nord,355,274,81,1,6,Sunday,True,6
2024-06-16 02:00:00,A1_Nord,246,194,52,2,6,Sunday,True,6
2024-06-16 03:00:00,A1_Nord,260,206,54,3,6,Sunday,True,6
2024-06-16 04:00:00,A1_Nord,227,178,49,4,6,Sunday,True,6
2024-06-16 05:00:00,A1_Nord,276,216,60,5,6,Sunday,True,6
2024-06-16 06:00:00,A1_Nord,882,688,194,6,6,Sunday,True,6
2024-06-16 07:00:00,A1_Nord,1569,1198,371,7,6,Sunday,True,6
2024-06-16 08:00:00,A1_Nord,1806,1394,412,8,6,Sunday,True,6
2024-06-16 09:00:00,A1_Nord,1580,1198,382,9,6,Sunday,True,6
2024-06-16 10:00:00,A1_Nord,888,707,181,10,6,Sunday,True,6
2024-06-16 11:00:00,A1_Nord,1007,761,246,11,6,Sunday,True,6
2024-06-16 12:00:00,A1_Nord,998,781,217,12,6,Sunday,True,6
2024-06-16 13:00:00,A1_Nord,897,691,206,13,6,Sunday,True,6
2024-06-16 14:00:00,A1_Nord,1091,842,249,14,6,Sunday,True,6
2024-06-16 15:00:00,A1_Nord,963,759,204,15,6,Sunday,True,6
2024-06-16 16:00:00,A1_Nord,909,709,200,16,6,Sunday,True,6
2024-06-16 17:00:00,A1_Nord,1390,1103,287,17,6,Sunday,True,6
2024-06-16 18:00:00,A1_Nord,1470,1155,315,18,6,Sunday,True,6
2024-06-16 19:00:00,A1_Nord,1456,1129,327,19,6,Sunday,True,6
2024-06-16 20:00:00,A1_Nord,1020,799,221,20,6,Sunday,True,6
2024-06-16 21:00:00,A1_Nord,1029,814,215,21,6,Sunday,True,6
2024-06-16 22:00:00,A1_Nord,306,239,67,22,6,Sunday,True,6
2024-06-16 23:00:00,A1_Nord,267,206,61,23,6,Sunday,True,6
2024-06-17 00:00:00,A1_Nord,513,400,113,0,0,Monday,False,6
2024-06-17 01:00:00,A1_Nord,603,465,138,1,0,Monday,False,6
2024-06-17 02:00:00,A1_Nord,553,434,119,2,0,Monday,False,6
2024-06-17 03:00:00,A1_Nord,594,459,135,3,0,Monday,False,6
2024-06-17 04:00:00,A1_Nord,525,415,110,4,0,Monday,False,6
2024-06-17 05:00:00,A1_Nord,460,359,101,5,0,Monday,False,6
2024-06-17 06:00:00,A1_Nord,1829,1404,425,6,0,Monday,False,6
2024-06-17 07:00:00,A1_Nord,3030,2319,711,7,0,Monday,False,6
2024-06-17 08:00:00,A1_Nord,2781,2135,646,8,0,Monday,False,6
2024-06-17 09:00:00,A1_Nord,2821,2177,644,9,0,Monday,False,6
2024-06-17 10:00:00,A1_Nord,1626,1265,361,10,0,Monday,False,6
2024-06-17 11:00:00,A1_Nord,1549,1213,336,11,0,Monday,False,6
2024-06-17 12:00:00,A1_Nord,1906,1498,408,12,0,Monday,False,6
2024-06-17 13:00:00,A1_Nord,1686,1300,386,13,0,Monday,False,6
2024-06-17 14:00:00,A1_Nord,1826,1435,391,14,0,Monday,False,6
2024-06-17 15:00:00,A1_Nord,1847,1388,459,15,0,Monday,False,6
2024-06-17 16:00:00,A1_Nord,2011,1543,468,16,0,Monday,False,6
2024-06-17 17:00:00,A1_Nord,2858,2225,633,17,0,Monday,False,6
2024-06-17 18:00:00,A1_Nord,2232,1758,474,18,0,Monday,False,6
2024-06-17 19:00:00,A1_Nord,2655,2126,529,19,0,Monday,False,6
2024-06-17 20:00:00,A1_Nord,1670,1339,331,20,0,Monday,False,6
2024-06-17 21:00:00,A1_Nord,1835,1415,420,21,0,Monday,False,6
2024-06-17 22:00:00,A1_Nord,601,467,134,22,0,Monday,False,6
2024-06-17 23:00:00,A1_Nord,509,408,101,23,0,Monday,False,6
2024-06-18 00:00:00,A1_Nord,474,377,97,0,1,Tuesday,False,6
2024-06-18 01:00:00,A1_Nord,512,401,111,1,1,Tuesday,False,6
2024-06-18 02:00:00,A1_Nord,506,393,113,2,1,Tuesday,False,6
2024-06-18 03:00:00,A1_Nord,541,422,119,3,1,Tuesday,False,6
2024-06-18 04:00:00,A1_Nord,601,477,124,4,1,Tuesday,False,6
2024-06-18 05:00:00,A1_Nord,570,445,125,5,1,Tuesday,False,6
2024-06-18 06:00:00,A1_Nord,1789,1378,411,6,1,Tuesday,False,6
2024-06-18 07:00:00,A1_Nord,3148,2489,659,7,1,Tuesday,False,6
2024-06-18 08:00:00,A1_Nord,2898,2252,646,8,1,Tuesday,False,6
2024-06-18 09:00:00,A1_Nord,2877,2226,651,9,1,Tuesday,False,6
2024-06-18 10:00:00,A1_Nord,1879,1428,451,10,1,Tuesday,False,6
2024-06-18 11:00:00,A1_Nord,1613,1261,352,11,1,Tuesday,False,6
2024-06-18 12:00:00,A1_Nord,1704,1318,386,12,1,Tuesday,False,6
2024-06-18 13:00:00,A1_Nord,1600,1242,358,13,1,Tuesday,False,6
2024-06-18 14:00:00,A1_Nord,1745,1376,369,14,1,Tuesday,False,6
2024-06-18 15:00:00,A1_Nord,1625,1276,349,15,1,Tuesday,False,6
2024-06-18 16:00:00,A1_Nord,1997,1559,438,16,1,Tuesday,False,6
2024-06-18 17:00:00,A1_Nord,2896,2206,690,17,1,Tuesday,False,6
2024-06-18 18:00:00,A1_Nord,2815,2214,601,18,1,Tuesday,False,6
2024-06-18 19:00:00,A1_Nord,2860,2248,612,19,1,Tuesday,False,6
2024-06-18 20:00:00,A1_Nord,1764,1406,358,20,1,Tuesday,False,6
2024-06-18 21:00:00,A1_Nord,1974,1549,425,21,1,Tuesday,False,6
2024-06-18 22:00:00,A1_Nord,559,443,116,22,1,Tuesday,False,6
2024-06-18 23:00:00,A1_Nord,570,450,120,23,1,Tuesday,False,6
2024-06-19 00:00:00,A1_Nord,544,420,124,0,2,Wednesday,False,6
2024-06-19 01:00:00,A1_Nord,585,457,128,1,2,Wednesday,False,6
2024-06-19 02:00:00,A1_Nord,472,353,119,2,2,Wednesday,False,6
2024-06-19 03:00:00,A1_Nord,627,485,142,3,2,Wednesday,False,6
2024-06-19 04:00:00,A1_Nord,517,404,113,4,2,Wednesday,False,6
2024-06-19 05:00:00,A1_Nord,526,403,123,5,2,Wednesday,False,6
2024-06-19 06:00:00,A1_Nord,1873,1478,395,6,2,Wednesday,False,6
2024-06-19 07:00:00,A1_Nord,2826,2170,656,7,2,Wednesday,False,6
2024-06-19 08:00:00,A1_Nord,3312,2528,784,8,2,Wednesday,False,6
2024-06-19 09:00:00,A1_Nord,3114,2438,676,9,2,Wednesday,False,6
2024-06-19 10:00:00,A1_Nord,1359,1056,303,10,2,Wednesday,False,6
2024-06-19 11:00:00,A1_Nord,1835,1429,406,11,2,Wednesday,False,6
2024-06-19 12:00:00,A1_Nord,1843,1465,378,12,2,Wednesday,False,6
2024-06-19 13:00:00,A1_Nord,1917,1482,435,13,2,Wednesday,False,6
2024-06-19 14:00:00,A1_Nord,1935,1490,445,14,2,Wednesday,False,6
2024-06-19 15:00:00,A1_Nord,1924,1510,414,15,2,Wednesday,False,6
2024-06-19 16:00:00,A1_Nord,1824,1421,403,16,2,Wednesday,False,6
2024-06-19 17:00:00,A1_Nord,2776,2135,641,17,2,Wednesday,False,6
2024-06-19 18:00:00,A1_Nord,2894,2192,702,18,2,Wednesday,False,6
2024-06-19 19:00:00,A1_Nord,3239,2524,715,19,2,Wednesday,False,6
2024-06-19 20:00:00,A1_Nord,1272,975,297,20,2,Wednesday,False,6
2024-06-19 21:00:00,A1_Nord,1756,1386,370,21,2,Wednesday,False,6
2024-06-19 22:00:00,A1_Nord,533,419,114,22,2,Wednesday,False,6
2024-06-19 23:00:00,A1_Nord,577,460,117,23,2,Wednesday,False,6
2024-06-20 00:00:00,A1_Nord,502,390,112,0,3,Thursday,False,6
2024-06-20 01:00:00,A1_Nord,577,446,131,1,3,Thursday,False,6
2024-06-20 02:00:00,A1_Nord,515,408,107,2,3,Thursday,False,6
2024-06-20 03:00:00,A1_Nord,527,410,117,3,3,Thursday,False,6
2024-06-20 04:00:00,A1_Nord,615,494,121,4,3,Thursday,False,6
2024-06-20 05:00:00,A1_Nord,540,430,110,5,3,Thursday,False,6
2024-06-20 06:00:00,A1_Nord,1590,1224,366,6,3,Thursday,False,6
2024-06-20 07:00:00,A1_Nord,3059,2371,688,7,3,Thursday,False,6
2024-06-20 08:00:00,A1_Nord,3147,2472,675,8,3,Thursday,False,6
2024-06-20 09:00:00,A1_Nord,2830,2140,690,9,3,Thursday,False,6
2024-06-20 10:00:00,A1_Nord,1796,1387,409,10,3,Thursday,False,6
2024-06-20 11:00:00,A1_Nord,1833,1468,365,11,3,Thursday,False,6
2024-06-20 12:00:00,A1_Nord,1532,1205,327,12,3,Thursday,False,6
2024-06-20 13:00:00,A1_Nord,1987,1533,454,13,3,Thursday,False,6
2024-06-20 14:00:00,A1_Nord,1966,1555,411,14,3,Thursday,False,6
2024-06-20 15:00:00,A1_Nord,2069,1636,433,15,3,Thursday,False,6
2024-06-20 16:00:00,A1_Nord,1863,1454,409,16,3,Thursday,False,6
2024-06-20 17:00:00,A1_Nord,2710,2074,636,17,3,Thursday,False,6
2024-06-20 18:00:00,A1_Nord,2593,2062,531,18,3,Thursday,False,6
2024-06-20 19:00:00,A1_Nord,2752,2159,593,19,3,Thursday,False,6
2024-06-20 20:00:00,A1_Nord,2327,1798,529,20,3,Thursday,False,6
2024-06-20 21:00:00,A1_Nord,1772,1403,369,21,3,Thursday,False,6
2024-06-20 22:00:00,A1_Nord,467,370,97,22,3,Thursday,False,6
2024-06-20 23:00:00,A1_Nord,554,424,130,23,3,Thursday,False,6
2024-06-21 00:00:00,A1_Nord,598,465,133,0,4,Friday,False,6
